layer,head,type,effect
0,0,attn_head,-0.0119140625
0,1,attn_head,-0.00302734375
0,2,attn_head,-0.00322265625
0,3,attn_head,-0.002197265625
0,4,attn_head,-0.0064453125
0,5,attn_head,-0.0087890625
0,6,attn_head,-0.0017578125
0,7,attn_head,-0.00126953125
0,8,attn_head,-0.00703125
0,9,attn_head,0.009521484375
0,10,attn_head,-0.009521484375
0,11,attn_head,-0.00107421875
0,12,attn_head,-0.010107421875
0,13,attn_head,-0.003076171875
0,14,attn_head,-0.0001953125
0,15,attn_head,-0.009423828125
0,16,attn_head,0.000439453125
0,17,attn_head,-0.0001953125
0,18,attn_head,0.00498046875
0,19,attn_head,0.0017578125
0,20,attn_head,-0.002197265625
0,21,attn_head,0.00087890625
0,22,attn_head,0.012646484375
0,23,attn_head,-0.008642578125
0,24,attn_head,0.0072265625
0,25,attn_head,0.001318359375
0,26,attn_head,-0.003955078125
0,27,attn_head,-0.00322265625
0,28,attn_head,-0.0025390625
0,29,attn_head,-0.0083984375
0,30,attn_head,-0.001904296875
0,31,attn_head,-0.0078125
0,32,attn_head,-0.0015625
0,33,attn_head,-0.0037109375
0,34,attn_head,-0.007861328125
0,35,attn_head,0.000634765625
0,36,attn_head,0.0048828125
0,37,attn_head,-0.005078125
0,38,attn_head,-0.006640625
0,39,attn_head,0.00400390625
1,0,attn_head,-0.007470703125
1,1,attn_head,-0.012646484375
1,2,attn_head,0.0046875
1,3,attn_head,-0.007373046875
1,4,attn_head,0.00498046875
1,5,attn_head,-0.002685546875
1,6,attn_head,-0.019921875
1,7,attn_head,-0.00390625
1,8,attn_head,-0.0150390625
1,9,attn_head,-0.021533203125
1,10,attn_head,-0.007861328125
1,11,attn_head,0.005615234375
1,12,attn_head,-0.003564453125
1,13,attn_head,-0.00458984375
1,14,attn_head,-0.005810546875
1,15,attn_head,-0.010400390625
1,16,attn_head,0.0017578125
1,17,attn_head,-0.004541015625
1,18,attn_head,-0.003515625
1,19,attn_head,-0.002294921875
1,20,attn_head,-0.012109375
