layer,head,type,effect
0,0,attn_head,-0.017578125
0,1,attn_head,-0.002734375
0,2,attn_head,-0.012109375
0,3,attn_head,-0.012890625
0,4,attn_head,-0.028125
0,5,attn_head,0.004296875
0,6,attn_head,0.003125
0,7,attn_head,-0.025390625
0,8,attn_head,-0.0140625
0,9,attn_head,0.0078125
0,10,attn_head,-0.0171875
0,11,attn_head,-0.048046875
0,12,attn_head,-0.018359375
0,13,attn_head,-0.02109375
0,14,attn_head,0.010546875
0,15,attn_head,-0.02734375
1,0,attn_head,-0.0015625
1,1,attn_head,-0.003125
1,2,attn_head,-0.01171875
1,3,attn_head,-0.009375
1,4,attn_head,0.0015625
1,5,attn_head,-0.000390625
1,6,attn_head,0.0140625
1,7,attn_head,-0.015625
1,8,attn_head,-0.01328125
1,9,attn_head,-0.00078125
1,10,attn_head,-0.005078125
1,11,attn_head,-0.00625
1,12,attn_head,-0.009765625
1,13,attn_head,0.0
1,14,attn_head,-0.00703125
1,15,attn_head,0.0140625
2,0,attn_head,-0.019921875
2,1,attn_head,-0.0203125
2,2,attn_head,0.002734375
2,3,attn_head,-0.015234375
2,4,attn_head,-0.019140625
2,5,attn_head,-0.014453125
2,6,attn_head,-0.009375
2,7,attn_head,0.024609375
2,8,attn_head,-0.002734375
2,9,attn_head,-0.01953125
2,10,attn_head,0.0140625
2,11,attn_head,0.021484375
2,12,attn_head,-0.019140625
2,13,attn_head,-0.01640625
2,14,attn_head,0.0234375
2,15,attn_head,-0.00859375
3,0,attn_head,-0.015625
3,1,attn_head,-0.016015625
3,2,attn_head,-0.04453125
3,3,attn_head,-0.00546875
3,4,attn_head,-0.042578125
3,5,attn_head,-0.030078125
3,6,attn_head,-0.0453125
3,7,attn_head,-0.029296875
3,8,attn_head,-0.0265625
3,9,attn_head,-0.03515625
3,10,attn_head,-0.026171875
3,11,attn_head,-0.01953125
3,12,attn_head,-0.041015625
3,13,attn_head,-0.033984375
3,14,attn_head,-0.059765625
3,15,attn_head,-0.02109375
4,0,attn_head,0.003515625
4,1,attn_head,0.00234375
4,2,attn_head,-0.016015625
4,3,attn_head,-0.00078125
4,4,attn_head,-0.027734375
4,5,attn_head,-0.00234375
4,6,attn_head,0.0
4,7,attn_head,-0.010546875
4,8,attn_head,-0.01640625
4,9,attn_head,0.008203125
4,10,attn_head,-0.0125
4,11,attn_head,-0.013671875
4,12,attn_head,0.00078125
4,13,attn_head,-0.0234375
4,14,attn_head,-0.02578125
4,15,attn_head,0.002734375
5,0,attn_head,-0.00078125
5,1,attn_head,-0.011328125
5,2,attn_head,-0.01484375
5,3,attn_head,-0.00234375
5,4,attn_head,-0.0265625
5,5,attn_head,-0.003125
5,6,attn_head,-0.0171875
5,7,attn_head,0.003125
5,8,attn_head,-0.0125
5,9,attn_head,-0.003125
5,10,attn_head,-0.03203125
5,11,attn_head,-0.00625
5,12,attn_head,-0.000390625
5,13,attn_head,-0.009765625
5,14,attn_head,-0.00546875
5,15,attn_head,0.00078125
6,0,attn_head,-0.0015625
6,1,attn_head,-0.0125
6,2,attn_head,-0.0234375
6,3,attn_head,-0.01796875
6,4,attn_head,-0.0046875
6,5,attn_head,-0.008203125
6,6,attn_head,0.000390625
6,7,attn_head,-0.01171875
6,8,attn_head,-0.00859375
6,9,attn_head,0.005078125
6,10,attn_head,-0.03984375
6,11,attn_head,-0.033984375
6,12,attn_head,-0.012109375
6,13,attn_head,0.004296875
6,14,attn_head,-0.01015625
6,15,attn_head,-0.019140625
7,0,attn_head,-0.009765625
7,1,attn_head,-0.001953125
7,2,attn_head,0.00078125
7,3,attn_head,-0.016015625
7,4,attn_head,-0.011328125
7,5,attn_head,-0.015625
7,6,attn_head,0.00078125
7,7,attn_head,0.008984375
7,8,attn_head,0.013671875
7,9,attn_head,0.001953125
7,10,attn_head,-0.013671875
7,11,attn_head,0.001953125
7,12,attn_head,-0.00859375
7,13,attn_head,0.0140625
7,14,attn_head,-0.008984375
7,15,attn_head,-0.0265625
8,0,attn_head,-0.0203125
8,1,attn_head,0.0
8,2,attn_head,-0.025
8,3,attn_head,-0.03515625
8,4,attn_head,-0.01796875
8,5,attn_head,-0.01171875
8,6,attn_head,-0.03046875
8,7,attn_head,-0.025
8,8,attn_head,-0.025390625
8,9,attn_head,-0.038671875
8,10,attn_head,-0.01875
8,11,attn_head,-0.005859375
8,12,attn_head,-0.026171875
8,13,attn_head,-0.02578125
8,14,attn_head,-0.0234375
8,15,attn_head,-0.0296875
9,0,attn_head,-0.019140625
9,1,attn_head,0.000390625
9,2,attn_head,-0.01484375
9,3,attn_head,-0.009375
9,4,attn_head,-0.010546875
9,5,attn_head,-0.028125
9,6,attn_head,-0.025390625
9,7,attn_head,0.009375
9,8,attn_head,-0.0140625
9,9,attn_head,-0.001953125
9,10,attn_head,-0.015234375
9,11,attn_head,-0.02265625
9,12,attn_head,-0.016796875
9,13,attn_head,-0.013671875
9,14,attn_head,-0.00234375
9,15,attn_head,-0.01015625
10,0,attn_head,-0.001171875
10,1,attn_head,-0.012109375
10,2,attn_head,0.011328125
10,3,attn_head,0.0140625
10,4,attn_head,-0.006640625
10,5,attn_head,-0.004296875
10,6,attn_head,-0.003515625
10,7,attn_head,-0.013671875
10,8,attn_head,-0.005078125
10,9,attn_head,-0.002734375
10,10,attn_head,0.004296875
10,11,attn_head,0.01484375
10,12,attn_head,0.009765625
10,13,attn_head,-0.0015625
10,14,attn_head,-0.01171875
10,15,attn_head,0.001171875
11,0,attn_head,-0.00546875
11,1,attn_head,-0.00390625
11,2,attn_head,0.003515625
11,3,attn_head,0.0046875
11,4,attn_head,-0.01953125
11,5,attn_head,-0.00703125
11,6,attn_head,-0.00078125
11,7,attn_head,0.006640625
11,8,attn_head,-0.004296875
11,9,attn_head,-0.00703125
11,10,attn_head,-0.0359375
11,11,attn_head,-0.023046875
11,12,attn_head,0.002734375
11,13,attn_head,-0.025
11,14,attn_head,-0.0078125
11,15,attn_head,0.00546875
12,0,attn_head,-0.009765625
12,1,attn_head,-0.0046875
12,2,attn_head,-0.011328125
12,3,attn_head,-0.01640625
12,4,attn_head,-0.02265625
12,5,attn_head,-0.01171875
12,6,attn_head,-0.009375
12,7,attn_head,-0.01328125
12,8,attn_head,-0.01328125
12,9,attn_head,-0.02578125
12,10,attn_head,-0.0125
12,11,attn_head,-0.025
12,12,attn_head,-0.0140625
12,13,attn_head,-0.0109375
12,14,attn_head,-0.015625
12,15,attn_head,-0.019921875
13,0,attn_head,-0.029296875
13,1,attn_head,-0.027734375
