layer,head,type,effect
0,0,attn_head,0.03759765625
0,1,attn_head,-0.030078125
0,2,attn_head,0.01455078125
0,3,attn_head,-0.0259765625
0,4,attn_head,-0.0205078125
0,5,attn_head,0.04599609375
0,6,attn_head,0.07314453125
0,7,attn_head,0.039453125
0,8,attn_head,0.026953125
0,9,attn_head,0.0001953125
0,10,attn_head,0.0162109375
0,11,attn_head,-0.0673828125
0,12,attn_head,0.06494140625
0,13,attn_head,0.040625
0,14,attn_head,-0.01884765625
0,15,attn_head,-0.0564453125
1,0,attn_head,0.00146484375
1,1,attn_head,-0.05791015625
1,2,attn_head,-0.00361328125
1,3,attn_head,-0.01787109375
1,4,attn_head,-0.0044921875
1,5,attn_head,0.00927734375
1,6,attn_head,-0.01826171875
1,7,attn_head,-0.06240234375
1,8,attn_head,-0.00927734375
1,9,attn_head,-0.0041015625
1,10,attn_head,-0.03466796875
1,11,attn_head,-0.0345703125
1,12,attn_head,-0.01064453125
1,13,attn_head,-0.0001953125
1,14,attn_head,-0.01044921875
1,15,attn_head,-0.01171875
2,0,attn_head,-0.01650390625
2,1,attn_head,0.015625
2,2,attn_head,0.02470703125
2,3,attn_head,-0.0177734375
2,4,attn_head,0.00517578125
2,5,attn_head,0.021875
2,6,attn_head,0.0099609375
2,7,attn_head,-0.00869140625
2,8,attn_head,-0.00888671875
2,9,attn_head,-0.038671875
2,10,attn_head,-0.01953125
2,11,attn_head,-0.014453125
2,12,attn_head,0.0005859375
2,13,attn_head,0.0095703125
2,14,attn_head,0.01103515625
2,15,attn_head,-0.03662109375
3,0,attn_head,-0.021875
3,1,attn_head,-0.01162109375
3,2,attn_head,-0.06875
3,3,attn_head,-0.056640625
3,4,attn_head,-0.0166015625
3,5,attn_head,-0.058984375
3,6,attn_head,-0.00107421875
3,7,attn_head,-0.0556640625
3,8,attn_head,-0.03779296875
3,9,attn_head,-0.103515625
3,10,attn_head,-0.08271484375
3,11,attn_head,-0.06767578125
3,12,attn_head,-0.0337890625
3,13,attn_head,-0.05927734375
3,14,attn_head,-0.09580078125
3,15,attn_head,-0.05703125
4,0,attn_head,-0.0203125
4,1,attn_head,-0.06328125
4,2,attn_head,-0.01298828125
4,3,attn_head,-0.01416015625
4,4,attn_head,-0.046875
4,5,attn_head,-0.0232421875
4,6,attn_head,-0.01982421875
4,7,attn_head,-0.01044921875
4,8,attn_head,-0.0267578125
4,9,attn_head,-0.03466796875
4,10,attn_head,-0.06904296875
4,11,attn_head,-0.07216796875
4,12,attn_head,-0.04052734375
4,13,attn_head,-0.03857421875
4,14,attn_head,-0.0017578125
4,15,attn_head,-0.02265625
5,0,attn_head,0.02314453125
5,1,attn_head,0.0486328125
5,2,attn_head,-0.020703125
5,3,attn_head,-0.02412109375
5,4,attn_head,-0.0173828125
5,5,attn_head,-0.00068359375
5,6,attn_head,-0.016015625
5,7,attn_head,-0.00888671875
5,8,attn_head,0.01484375
5,9,attn_head,-0.0345703125
5,10,attn_head,-0.03271484375
5,11,attn_head,-0.0697265625
5,12,attn_head,-0.03056640625
5,13,attn_head,-0.01162109375
5,14,attn_head,-0.00439453125
5,15,attn_head,0.02490234375
6,0,attn_head,-0.04482421875
6,1,attn_head,0.0341796875
6,2,attn_head,0.0119140625
6,3,attn_head,-0.02451171875
6,4,attn_head,0.03017578125
6,5,attn_head,-0.0009765625
6,6,attn_head,0.00126953125
6,7,attn_head,-0.0056640625
6,8,attn_head,0.0125
6,9,attn_head,0.00849609375
6,10,attn_head,0.00546875
6,11,attn_head,-0.0021484375
6,12,attn_head,-0.0037109375
6,13,attn_head,0.002734375
6,14,attn_head,0.00048828125
6,15,attn_head,0.01279296875
7,0,attn_head,-0.02529296875
7,1,attn_head,-0.00712890625
7,2,attn_head,-0.01328125
7,3,attn_head,-0.019140625
7,4,attn_head,-0.032421875
7,5,attn_head,0.0005859375
7,6,attn_head,0.00166015625
7,7,attn_head,0.04345703125
7,8,attn_head,-0.03193359375
7,9,attn_head,-0.04248046875
