layer,head,type,effect
0,0,attn_head,-0.0013008475303649901
0,1,attn_head,0.0028737902641296385
0,2,attn_head,0.007617270946502686
0,3,attn_head,0.004363620281219482
0,4,attn_head,0.000551307201385498
0,5,attn_head,0.0012127995491027833
0,6,attn_head,-9.393692016601562e-05
0,7,attn_head,0.007187545299530029
0,8,attn_head,0.010496687889099122
0,9,attn_head,0.0002249002456665039
0,10,attn_head,0.0032677769660949705
0,11,attn_head,0.02512117624282837
0,12,attn_head,0.004279768466949463
0,13,attn_head,-0.0018001198768615723
0,14,attn_head,-0.003936576843261719
0,15,attn_head,0.0013402581214904785
0,16,attn_head,0.007668066024780274
0,17,attn_head,0.022303676605224608
0,18,attn_head,-0.00040112733840942384
0,19,attn_head,-0.0012658596038818359
0,20,attn_head,-0.0008821725845336914
0,21,attn_head,0.005973446369171143
0,22,attn_head,0.00020631551742553711
0,23,attn_head,-0.006798350811004638
0,24,attn_head,-0.002933835983276367
0,25,attn_head,-0.005660915374755859
0,26,attn_head,-0.0013313055038452148
0,27,attn_head,0.00123673677444458
0,28,attn_head,0.004271030426025391
0,29,attn_head,0.00268932580947876
0,30,attn_head,0.004155004024505615
0,31,attn_head,-0.0008399367332458496
1,0,attn_head,0.0018993735313415528
1,1,attn_head,-0.0018141508102416993
1,2,attn_head,-0.0018089532852172852
1,3,attn_head,-0.007872414588928223
1,4,attn_head,-0.002267444133758545
1,5,attn_head,0.009939837455749511
1,6,attn_head,0.001098942756652832
1,7,attn_head,0.011199331283569336
1,8,attn_head,0.0054169178009033205
1,9,attn_head,0.008809208869934082
1,10,attn_head,-0.012510561943054199
1,11,attn_head,0.005480945110321045
1,12,attn_head,0.0015741705894470215
1,13,attn_head,0.0034717559814453126
1,14,attn_head,0.01010040044784546
1,15,attn_head,-0.0076603531837463375
1,16,attn_head,-0.003853142261505127
1,17,attn_head,0.002811753749847412
1,18,attn_head,-0.007499217987060547
1,19,attn_head,-0.0045901179313659664
1,20,attn_head,-0.0028844475746154785
1,21,attn_head,0.004176819324493408
1,22,attn_head,0.0010655522346496582
1,23,attn_head,-0.007481276988983154
1,24,attn_head,-0.004348611831665039
1,25,attn_head,0.00735783576965332
1,26,attn_head,-0.0016847610473632812
1,27,attn_head,-0.0010477662086486816
1,28,attn_head,0.004155397415161133
1,29,attn_head,0.011608970165252686
1,30,attn_head,-0.011260533332824707
1,31,attn_head,0.0009416580200195312
2,0,attn_head,-0.007267808914184571
2,1,attn_head,-0.006710958480834961
2,2,attn_head,0.006306684017181397
2,3,attn_head,-0.005691826343536377
2,4,attn_head,0.006081628799438477
2,5,attn_head,0.0018492460250854493
2,6,attn_head,-0.006096935272216797
2,7,attn_head,-0.001339089870452881
2,8,attn_head,-0.00035642385482788087
2,9,attn_head,-0.0033113241195678713
2,10,attn_head,-0.0030266761779785155
2,11,attn_head,-0.0019476771354675292
2,12,attn_head,0.02002272605895996
2,13,attn_head,-0.008469486236572265
2,14,attn_head,-0.0010700702667236328
2,15,attn_head,0.007019853591918946
2,16,attn_head,0.0022262454032897947
2,17,attn_head,-0.002393031120300293
2,18,attn_head,-0.006692326068878174
2,19,attn_head,0.013421905040740967
2,20,attn_head,0.007676470279693604
2,21,attn_head,0.01147831678390503
2,22,attn_head,-0.005683290958404541
2,23,attn_head,0.01086571216583252
2,24,attn_head,-0.00868551731109619
