layer,head,type,effect
0,0,attn_head,0.0062580108642578125
0,1,attn_head,-0.00991058349609375
0,2,attn_head,-0.0029735565185546875
0,3,attn_head,-0.016643524169921875
0,4,attn_head,0.0006084442138671875
0,5,attn_head,-0.0006866455078125
0,6,attn_head,-0.0103912353515625
0,7,attn_head,-0.004669189453125
0,8,attn_head,-0.0043163299560546875
0,9,attn_head,-0.00836181640625
0,10,attn_head,-0.0264739990234375
0,11,attn_head,-0.008075714111328125
1,0,attn_head,0.0037097930908203125
1,1,attn_head,0.000415802001953125
1,2,attn_head,-0.0052776336669921875
1,3,attn_head,-0.007373809814453125
1,4,attn_head,0.006001472473144531
1,5,attn_head,0.00043487548828125
1,6,attn_head,-0.002216339111328125
1,7,attn_head,-0.00156402587890625
1,8,attn_head,0.0002899169921875
1,9,attn_head,0.0011119842529296875
1,10,attn_head,0.00170135498046875
1,11,attn_head,0.0048122406005859375
2,0,attn_head,0.006145477294921875
2,1,attn_head,-0.006085395812988281
2,2,attn_head,0.00201416015625
2,3,attn_head,0.0026531219482421875
2,4,attn_head,-0.01352691650390625
2,5,attn_head,0.01328277587890625
2,6,attn_head,-0.013906478881835938
2,7,attn_head,-0.006107330322265625
2,8,attn_head,-0.0019540786743164062
2,9,attn_head,-0.015941619873046875
2,10,attn_head,0.00304412841796875
2,11,attn_head,-0.01560211181640625
3,0,attn_head,0.00112152099609375
3,1,attn_head,-0.00919342041015625
3,2,attn_head,-0.007601737976074219
3,3,attn_head,-0.016315460205078125
3,4,attn_head,-0.021266937255859375
3,5,attn_head,-0.0019683837890625
3,6,attn_head,-0.015443801879882812
3,7,attn_head,-0.0102996826171875
3,8,attn_head,-0.0007276535034179688
3,9,attn_head,0.001857757568359375
3,10,attn_head,0.0006046295166015625
3,11,attn_head,0.00775909423828125
4,0,attn_head,-0.014692306518554688
4,1,attn_head,-0.00998687744140625
4,2,attn_head,-0.00030517578125
4,3,attn_head,-0.02201080322265625
4,4,attn_head,-0.00185394287109375
4,5,attn_head,-0.0027141571044921875
4,6,attn_head,-0.0039615631103515625
4,7,attn_head,-0.010164260864257812
4,8,attn_head,-0.006511688232421875
4,9,attn_head,-0.009755134582519531
4,10,attn_head,-0.0025043487548828125
4,11,attn_head,-0.007513999938964844
5,0,attn_head,-0.00711822509765625
5,1,attn_head,-0.029689788818359375
5,2,attn_head,0.0032634735107421875
5,3,attn_head,-0.020198822021484375
5,4,attn_head,-0.0359039306640625
5,5,attn_head,0.00650787353515625
5,6,attn_head,-0.0391387939453125
5,7,attn_head,-0.025760650634765625
5,8,attn_head,-0.02498626708984375
5,9,attn_head,-0.0072536468505859375
5,10,attn_head,-0.026462554931640625
5,11,attn_head,-0.005168914794921875
6,0,attn_head,-0.0065937042236328125
6,1,attn_head,-0.02120208740234375
6,2,attn_head,-0.00244140625
6,3,attn_head,0.002960205078125
6,4,attn_head,0.004547119140625
6,5,attn_head,-0.01964569091796875
6,6,attn_head,-0.039307594299316406
6,7,attn_head,-0.014570236206054688
6,8,attn_head,-0.008657455444335938
6,9,attn_head,-0.0121307373046875
6,10,attn_head,-0.017546653747558594
6,11,attn_head,-0.023759841918945312
7,0,attn_head,-0.02692413330078125
7,1,attn_head,-0.00199127197265625
7,2,attn_head,-0.02105712890625
7,3,attn_head,-0.010112762451171875
7,4,attn_head,0.005023956298828125
7,5,attn_head,-0.0296630859375
7,6,attn_head,-0.040653228759765625
7,7,attn_head,-0.00220489501953125
7,8,attn_head,-0.032527923583984375
7,9,attn_head,-0.00893402099609375
7,10,attn_head,-0.01891326904296875
7,11,attn_head,-0.014146804809570312
8,0,attn_head,-0.011932373046875
8,1,attn_head,0.010711669921875
8,2,attn_head,0.002960205078125
8,3,attn_head,-0.018117904663085938
8,4,attn_head,0.003208160400390625
8,5,attn_head,0.0075531005859375
8,6,attn_head,-0.017553329467773438
8,7,attn_head,-0.0061321258544921875
8,8,attn_head,-0.020782470703125
8,9,attn_head,-0.018840789794921875
8,10,attn_head,-0.009603500366210938
8,11,attn_head,-0.011701583862304688
9,0,attn_head,-0.01764202117919922
9,1,attn_head,0.008210182189941406
9,2,attn_head,-0.018639564514160156
9,3,attn_head,-0.022650718688964844
9,4,attn_head,0.0121917724609375
9,5,attn_head,-0.01041412353515625
9,6,attn_head,-0.014698028564453125
9,7,attn_head,-0.024880409240722656
9,8,attn_head,-0.00704193115234375
9,9,attn_head,-0.009027481079101562
9,10,attn_head,0.0015535354614257812
9,11,attn_head,-0.014185905456542969
10,0,attn_head,0.004390716552734375
10,1,attn_head,0.001255035400390625
10,2,attn_head,-0.0055599212646484375
10,3,attn_head,0.007172584533691406
10,4,attn_head,0.010145187377929688
10,5,attn_head,0.0046176910400390625
10,6,attn_head,-0.004825592041015625
10,7,attn_head,-0.0144195556640625
10,8,attn_head,-0.015199661254882812
10,9,attn_head,-0.018477439880371094
10,10,attn_head,-0.000835418701171875
10,11,attn_head,-0.0031976699829101562
11,0,attn_head,0.0
11,1,attn_head,0.0
11,2,attn_head,-0.003559112548828125
11,3,attn_head,-0.009856224060058594
11,4,attn_head,0.0008392333984375
11,5,attn_head,0.0
11,6,attn_head,0.0
11,7,attn_head,0.0
11,8,attn_head,0.0
11,9,attn_head,-0.0023555755615234375
11,10,attn_head,0.0
11,11,attn_head,0.0
0,-1,mlp,-0.45789146423339844
1,-1,mlp,-0.16613388061523438
2,-1,mlp,0.06825065612792969
3,-1,mlp,0.0303955078125
4,-1,mlp,-0.00746917724609375
5,-1,mlp,0.0168304443359375
6,-1,mlp,-0.010652542114257812
7,-1,mlp,-0.0053157806396484375
8,-1,mlp,-0.09179306030273438
9,-1,mlp,-0.04952430725097656
10,-1,mlp,0.03350830078125
