layer,head,type,effect
0,0,attn_head,0.0221099853515625
0,1,attn_head,-0.0115966796875
0,2,attn_head,-0.02252197265625
0,3,attn_head,-0.0035858154296875
0,4,attn_head,-0.01213836669921875
0,5,attn_head,-0.0143280029296875
0,6,attn_head,-0.0090179443359375
0,7,attn_head,-0.005218505859375
0,8,attn_head,0.0191802978515625
0,9,attn_head,0.00495147705078125
0,10,attn_head,-0.0063629150390625
0,11,attn_head,-0.0020904541015625
1,0,attn_head,-0.00502777099609375
1,1,attn_head,-0.00962066650390625
1,2,attn_head,0.01453399658203125
1,3,attn_head,0.0053253173828125
1,4,attn_head,-0.0031280517578125
1,5,attn_head,0.0030364990234375
1,6,attn_head,0.00412750244140625
1,7,attn_head,-0.0006866455078125
1,8,attn_head,-0.00720977783203125
1,9,attn_head,-0.00257110595703125
1,10,attn_head,0.0040740966796875
1,11,attn_head,0.00385284423828125
2,0,attn_head,-0.0013275146484375
2,1,attn_head,-0.0076446533203125
2,2,attn_head,0.00907135009765625
2,3,attn_head,0.00098419189453125
2,4,attn_head,-0.011627197265625
2,5,attn_head,-0.012176513671875
2,6,attn_head,0.01515960693359375
2,7,attn_head,-0.0005950927734375
2,8,attn_head,-0.0106048583984375
2,9,attn_head,0.00992584228515625
2,10,attn_head,0.00827789306640625
2,11,attn_head,0.00263214111328125
3,0,attn_head,0.01129913330078125
3,1,attn_head,-0.0041656494140625
3,2,attn_head,-0.01125335693359375
3,3,attn_head,0.00151824951171875
3,4,attn_head,-8.392333984375e-05
3,5,attn_head,0.0093536376953125
3,6,attn_head,0.004364013671875
3,7,attn_head,-0.0055389404296875
3,8,attn_head,-0.003143310546875
3,9,attn_head,-0.00380706787109375
3,10,attn_head,-7.62939453125e-06
3,11,attn_head,0.01084136962890625
4,0,attn_head,0.004364013671875
4,1,attn_head,-0.013641357421875
4,2,attn_head,-0.01319122314453125
4,3,attn_head,0.0016937255859375
4,4,attn_head,-0.0066070556640625
4,5,attn_head,-0.003753662109375
4,6,attn_head,-0.01136016845703125
4,7,attn_head,0.00371551513671875
4,8,attn_head,0.01052093505859375
4,9,attn_head,-0.00191497802734375
