layer,head,type,effect
0,0,attn_head,0.0130859375
0,1,attn_head,-0.00263671875
0,2,attn_head,-0.0052734375
0,3,attn_head,0.00185546875
0,4,attn_head,0.0021484375
0,5,attn_head,0.00263671875
0,6,attn_head,-0.00166015625
0,7,attn_head,0.00078125
0,8,attn_head,0.00283203125
0,9,attn_head,0.00029296875
0,10,attn_head,0.00546875
0,11,attn_head,0.00185546875
0,12,attn_head,0.0072265625
0,13,attn_head,0.0015625
0,14,attn_head,-0.00087890625
0,15,attn_head,-0.0017578125
0,16,attn_head,-0.0021484375
0,17,attn_head,-0.002734375
0,18,attn_head,0.0001953125
0,19,attn_head,-0.00302734375
0,20,attn_head,-0.00048828125
0,21,attn_head,-0.0021484375
0,22,attn_head,-0.00185546875
0,23,attn_head,0.00224609375
0,24,attn_head,-0.0052734375
0,25,attn_head,-0.0033203125
0,26,attn_head,0.00126953125
0,27,attn_head,0.00126953125
0,28,attn_head,-0.00380859375
0,29,attn_head,0.0005859375
0,30,attn_head,-0.00244140625
0,31,attn_head,0.00048828125
0,32,attn_head,0.0025390625
0,33,attn_head,0.0009765625
0,34,attn_head,0.0013671875
0,35,attn_head,-0.00244140625
0,36,attn_head,0.00517578125
0,37,attn_head,0.003515625
0,38,attn_head,0.00576171875
0,39,attn_head,-0.00146484375
1,0,attn_head,-0.00400390625
1,1,attn_head,0.0056640625
1,2,attn_head,0.002734375
1,3,attn_head,0.0021484375
1,4,attn_head,-0.00048828125
1,5,attn_head,0.0115234375
1,6,attn_head,0.00732421875
1,7,attn_head,0.00703125
1,8,attn_head,-0.0037109375
1,9,attn_head,0.0091796875
1,10,attn_head,0.008203125
1,11,attn_head,0.00068359375
1,12,attn_head,0.0115234375
1,13,attn_head,0.0140625
1,14,attn_head,-0.00380859375
1,15,attn_head,-0.001953125
1,16,attn_head,0.00390625
1,17,attn_head,0.001171875
1,18,attn_head,0.0076171875
1,19,attn_head,0.0076171875
1,20,attn_head,0.0037109375
1,21,attn_head,0.0091796875
1,22,attn_head,0.00087890625
1,23,attn_head,0.001953125
1,24,attn_head,-0.00595703125
1,25,attn_head,-0.00205078125
1,26,attn_head,-0.00166015625
1,27,attn_head,-0.00048828125
1,28,attn_head,0.00732421875
1,29,attn_head,-0.008984375
1,30,attn_head,0.00498046875
1,31,attn_head,0.0060546875
1,32,attn_head,0.00869140625
1,33,attn_head,-0.001953125
1,34,attn_head,0.003515625
1,35,attn_head,0.002734375
1,36,attn_head,-0.0037109375
1,37,attn_head,0.00146484375
1,38,attn_head,0.00078125
1,39,attn_head,0.01259765625
2,0,attn_head,0.001953125
2,1,attn_head,-0.00166015625
2,2,attn_head,-0.00966796875
2,3,attn_head,0.0099609375
2,4,attn_head,0.00078125
2,5,attn_head,0.00341796875
2,6,attn_head,-0.00595703125
2,7,attn_head,0.0046875
2,8,attn_head,0.00078125
2,9,attn_head,0.01904296875
2,10,attn_head,0.0060546875
2,11,attn_head,0.00517578125
2,12,attn_head,0.002734375
2,13,attn_head,-0.00595703125
2,14,attn_head,-0.00693359375
2,15,attn_head,-0.0005859375
2,16,attn_head,0.00615234375
2,17,attn_head,-0.008203125
2,18,attn_head,0.00537109375
2,19,attn_head,-0.001171875
2,20,attn_head,0.00068359375
2,21,attn_head,-0.0115234375
2,22,attn_head,0.0005859375
2,23,attn_head,0.00224609375
2,24,attn_head,-0.0044921875
2,25,attn_head,-0.00498046875
2,26,attn_head,0.0015625
2,27,attn_head,-0.01328125
2,28,attn_head,-0.00419921875
2,29,attn_head,-0.015234375
2,30,attn_head,-0.0033203125
2,31,attn_head,0.0017578125
2,32,attn_head,0.01025390625
2,33,attn_head,-0.018359375
2,34,attn_head,-0.0017578125
2,35,attn_head,0.00283203125
2,36,attn_head,-0.00126953125
2,37,attn_head,0.00390625
2,38,attn_head,0.0017578125
2,39,attn_head,-0.0060546875
3,0,attn_head,0.00810546875
3,1,attn_head,0.0068359375
3,2,attn_head,-0.00126953125
3,3,attn_head,0.00234375
3,4,attn_head,-0.00537109375
3,5,attn_head,0.00166015625
3,6,attn_head,-0.0041015625
3,7,attn_head,0.00869140625
3,8,attn_head,0.0078125
3,9,attn_head,0.00859375
3,10,attn_head,-0.00615234375
3,11,attn_head,0.0041015625
3,12,attn_head,0.00703125
3,13,attn_head,0.00029296875
3,14,attn_head,-0.00869140625
3,15,attn_head,0.0005859375
3,16,attn_head,0.0060546875
3,17,attn_head,-0.00078125
3,18,attn_head,0.0060546875
3,19,attn_head,-0.00830078125
3,20,attn_head,-0.0009765625
3,21,attn_head,-0.0091796875
3,22,attn_head,0.00185546875
3,23,attn_head,-0.0068359375
3,24,attn_head,0.00029296875
3,25,attn_head,0.00419921875
3,26,attn_head,-0.00263671875
3,27,attn_head,-0.0044921875
3,28,attn_head,0.005078125
3,29,attn_head,0.00625
3,30,attn_head,-0.007421875
3,31,attn_head,-0.015625
3,32,attn_head,-0.00048828125
3,33,attn_head,-0.00390625
3,34,attn_head,0.0060546875
3,35,attn_head,-0.0037109375
3,36,attn_head,-0.01533203125
3,37,attn_head,-0.00400390625
3,38,attn_head,0.00703125
3,39,attn_head,0.01171875
4,0,attn_head,-0.00703125
4,1,attn_head,-0.00849609375
4,2,attn_head,-0.0134765625
4,3,attn_head,-0.017578125
4,4,attn_head,-0.0162109375
4,5,attn_head,-0.01064453125
4,6,attn_head,-0.01083984375
4,7,attn_head,-0.0044921875
4,8,attn_head,-0.00966796875
4,9,attn_head,-0.0146484375
4,10,attn_head,0.00283203125
4,11,attn_head,-0.01494140625
4,12,attn_head,-0.0033203125
4,13,attn_head,0.00419921875
4,14,attn_head,0.01611328125
4,15,attn_head,-0.0138671875
4,16,attn_head,-0.002734375
4,17,attn_head,0.00556640625
4,18,attn_head,-0.0044921875
4,19,attn_head,-0.00068359375
4,20,attn_head,-0.0064453125
4,21,attn_head,-0.0185546875
4,22,attn_head,0.01025390625
4,23,attn_head,-0.01259765625
4,24,attn_head,-0.00419921875
4,25,attn_head,-0.0015625
4,26,attn_head,0.01298828125
4,27,attn_head,-0.0037109375
4,28,attn_head,-0.008203125
4,29,attn_head,-0.0154296875
4,30,attn_head,-0.008984375
4,31,attn_head,-0.00263671875
4,32,attn_head,-0.00927734375
4,33,attn_head,-0.006640625
4,34,attn_head,-0.00615234375
4,35,attn_head,0.00947265625
4,36,attn_head,0.00244140625
4,37,attn_head,-0.00927734375
4,38,attn_head,-0.005859375
4,39,attn_head,-0.00185546875
5,0,attn_head,0.00654296875
5,1,attn_head,0.00380859375
