layer,head,type,effect
0,0,attn_head,-0.002000093460083008
0,1,attn_head,-0.0073659420013427734
0,2,attn_head,0.003524303436279297
0,3,attn_head,0.011281013488769531
0,4,attn_head,0.0010673999786376953
0,5,attn_head,-0.0013661384582519531
0,6,attn_head,-0.01412510871887207
0,7,attn_head,0.005612850189208984
0,8,attn_head,0.0012729167938232422
0,9,attn_head,-0.00966024398803711
0,10,attn_head,-0.0039675235748291016
0,11,attn_head,-0.04012417793273926
0,12,attn_head,0.008102655410766602
0,13,attn_head,0.0019974708557128906
0,14,attn_head,-0.0008757114410400391
0,15,attn_head,-0.0029230117797851562
0,16,attn_head,-0.0022521018981933594
0,17,attn_head,-0.01834416389465332
0,18,attn_head,-0.0048563480377197266
0,19,attn_head,-0.007443428039550781
0,20,attn_head,0.0037865638732910156
0,21,attn_head,0.004190206527709961
0,22,attn_head,0.006788492202758789
0,23,attn_head,0.010152816772460938
0,24,attn_head,-0.006260395050048828
0,25,attn_head,-0.007230043411254883
0,26,attn_head,-0.002735137939453125
0,27,attn_head,0.005872249603271484
0,28,attn_head,0.0015873908996582031
0,29,attn_head,-0.0006365776062011719
0,30,attn_head,0.002410411834716797
0,31,attn_head,-0.0035924911499023438
1,0,attn_head,0.016857624053955078
1,1,attn_head,0.020316600799560547
1,2,attn_head,-0.007100582122802734
1,3,attn_head,-0.02449822425842285
1,4,attn_head,-0.004407167434692383
1,5,attn_head,0.0029401779174804688
1,6,attn_head,0.0033898353576660156
1,7,attn_head,-0.022009849548339844
1,8,attn_head,0.0027091503143310547
1,9,attn_head,0.02208256721496582
1,10,attn_head,-0.014936208724975586
1,11,attn_head,0.008053302764892578
1,12,attn_head,-0.01913166046142578
1,13,attn_head,0.012112617492675781
1,14,attn_head,-0.011369705200195312
1,15,attn_head,-0.009048938751220703
1,16,attn_head,-0.0019402503967285156
1,17,attn_head,-0.010028600692749023
1,18,attn_head,-0.017552614212036133
1,19,attn_head,0.0047588348388671875
1,20,attn_head,-0.0016357898712158203
1,21,attn_head,-0.0078051090240478516
1,22,attn_head,-0.012625932693481445
1,23,attn_head,0.0037279129028320312
1,24,attn_head,0.0041942596435546875
1,25,attn_head,0.04456186294555664
1,26,attn_head,0.03441166877746582
1,27,attn_head,-0.005732536315917969
1,28,attn_head,-0.0066127777099609375
1,29,attn_head,0.033202171325683594
1,30,attn_head,0.015497922897338867
1,31,attn_head,0.00500035285949707
2,0,attn_head,-0.0074405670166015625
2,1,attn_head,-0.013418197631835938
2,2,attn_head,-0.01721501350402832
2,3,attn_head,-0.02185535430908203
2,4,attn_head,0.04273080825805664
2,5,attn_head,-0.014297246932983398
2,6,attn_head,0.01111459732055664
2,7,attn_head,-0.0047779083251953125
2,8,attn_head,-0.011487007141113281
2,9,attn_head,-0.0014157295227050781
2,10,attn_head,0.002360820770263672
2,11,attn_head,-0.005540609359741211
2,12,attn_head,-0.017889976501464844
